index,source,txt_empty,rowContainsCode_gpt4o,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,wme$wo_prompt$internlm/internlm2-1_8b-reward$chosen,wme$wo_prompt$internlm/internlm2-1_8b-reward$rejected,wme$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,wme$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,wme$wo_prompt$allenai/tulu-2-dpo-7b$chosen,wme$wo_prompt$allenai/tulu-2-dpo-7b$rejected,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,wme$wo_prompt$openbmb/Eurus-RM-7b$chosen,wme$wo_prompt$openbmb/Eurus-RM-7b$rejected,wme$wo_prompt$internlm/internlm2-20b-reward$chosen,wme$wo_prompt$internlm/internlm2-20b-reward$rejected,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,aal$wo_prompt$internlm/internlm2-1_8b-reward$chosen,aal$wo_prompt$internlm/internlm2-1_8b-reward$rejected,aal$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,aal$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,aal$wo_prompt$allenai/tulu-2-dpo-7b$chosen,aal$wo_prompt$allenai/tulu-2-dpo-7b$rejected,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,aal$wo_prompt$openbmb/Eurus-RM-7b$chosen,aal$wo_prompt$openbmb/Eurus-RM-7b$rejected,aal$wo_prompt$internlm/internlm2-20b-reward$chosen,aal$wo_prompt$internlm/internlm2-20b-reward$rejected,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected
10,groenwold,,False,-7.07421875,-7.07421875,-6.48046875,-6.48046875,-2.171875,-2.171875,-3.173828125,-3.173828125,18.421875,18.421875,-8.2890625,-8.2890625,-10.171875,-10.171875,-28.901412963867188,-28.901412963867188,-3.58203125,-3.58203125,-10.96875,-10.96875,-20.648941040039062,-20.648941040039062,-80.0720443725586,-80.0720443725586,-24.978561401367188,-24.978561401367188,-780.5,-780.5,-1.5498046875,-1.5498046875,-9.078125,-9.078125,-67.2206802368164,-67.2206802368164,-6.18359375,-6.18359375,-6.953125,-6.953125,-1.8486328125,-1.8486328125,-2.642578125,-2.642578125,18.328125,18.328125,-8.125,-8.125,-9.9140625,-9.9140625,-17.920455932617188,-17.920455932617188,-3.73046875,-3.73046875,-10.7578125,-10.7578125,-16.36700439453125,-16.36700439453125,-78.05265808105469,-78.05265808105469,-16.804962158203125,-16.804962158203125,-781.0,-781.0,-1.8193359375,-1.8193359375,-7.83984375,-7.83984375,-66.73307800292969,-66.73307800292969
11,groenwold,,False,-5.8046875,-5.8046875,-6.171875,-6.171875,-1.8369140625,-1.8369140625,-3.01953125,-3.01953125,17.640625,17.640625,-9.0546875,-9.0546875,-9.1484375,-9.1484375,-46.20939636230469,-46.20939636230469,-4.171875,-4.171875,-11.0625,-11.0625,-22.28717041015625,-22.28717041015625,-106.26898193359375,-106.26898193359375,-18.538604736328125,-18.538604736328125,-705.0,-705.0,-1.9873046875,-1.9873046875,-10.7734375,-10.7734375,-124.16278076171875,-124.16278076171875,-5.71484375,-5.71484375,-6.10546875,-6.10546875,-1.58984375,-1.58984375,-2.169921875,-2.169921875,17.40625,17.40625,-8.09375,-8.09375,-9.015625,-9.015625,-30.54449462890625,-30.54449462890625,-3.484375,-3.484375,-10.53125,-10.53125,-21.107940673828125,-21.107940673828125,-95.79920196533203,-95.79920196533203,-26.608352661132812,-26.608352661132812,-700.0,-700.0,-1.4482421875,-1.4482421875,-10.6875,-10.6875,-64.04399108886719,-64.04399108886719
12,groenwold,,False,-6.4609375,-6.4609375,-6.15234375,-6.15234375,-2.052734375,-2.052734375,-1.724609375,-1.724609375,21.203125,21.203125,-7.734375,-7.734375,-8.3203125,-8.3203125,-26.590911865234375,-26.590911865234375,-3.8984375,-3.8984375,-9.9609375,-9.9609375,-13.845458984375,-13.845458984375,-77.95249938964844,-77.95249938964844,-14.097564697265625,-14.097564697265625,-633.0,-633.0,-0.9980468750000001,-0.9980468750000001,-9.421875,-9.421875,-87.96026611328125,-87.96026611328125,-6.734375,-6.734375,-6.3359375,-6.3359375,-1.6015625,-1.6015625,-1.453125,-1.453125,18.4375,18.4375,-6.65234375,-6.65234375,-9.15625,-9.15625,-16.530914306640625,-16.530914306640625,-1.4755859375,-1.4755859375,-9.2109375,-9.2109375,-13.232559204101562,-13.232559204101562,-77.53030395507812,-77.53030395507812,-16.584365844726562,-16.584365844726562,-652.5,-652.5,-1.1181640625,-1.1181640625,-2.404296875,-2.404296875,-74.71824645996094,-74.71824645996094
13,groenwold,,False,-7.74609375,-7.74609375,-5.7578125,-5.7578125,-2.03515625,-2.03515625,-2.75,-2.75,17.5,17.5,-8.1171875,-8.1171875,-8.09375,-8.09375,-25.770339965820312,-25.770339965820312,-5.06640625,-5.06640625,-11.0390625,-11.0390625,-13.868133544921875,-13.868133544921875,-74.27049255371094,-74.27049255371094,-25.21624755859375,-25.21624755859375,-668.0,-668.0,-0.72216796875,-0.72216796875,-7.0859375,-7.0859375,-91.5421371459961,-91.5421371459961,-8.0703125,-8.0703125,-5.9375,-5.9375,-2.318359375,-2.318359375,-3.427734375,-3.427734375,16.734375,16.734375,-8.6328125,-8.6328125,-8.5,-8.5,-23.06390380859375,-23.06390380859375,-4.9140625,-4.9140625,-11.6171875,-11.6171875,-20.490676879882812,-20.490676879882812,-64.9749755859375,-64.9749755859375,-13.805191040039062,-13.805191040039062,-729.0,-729.0,-0.8955078125,-0.8955078125,-10.1953125,-10.1953125,-59.05503845214844,-59.05503845214844
14,groenwold,,False,-7.81640625,-7.81640625,-5.99609375,-5.99609375,-1.91015625,-1.91015625,-3.68359375,-3.68359375,19.90625,19.90625,-9.4453125,-9.4453125,-9.109375,-9.109375,-23.998519897460938,-23.998519897460938,-3.87890625,-3.87890625,-12.5546875,-12.5546875,-21.960723876953125,-21.960723876953125,-112.44621276855469,-112.44621276855469,-11.472900390625,-11.472900390625,-756.5,-756.5,-1.2001953125,-1.2001953125,-11.2109375,-11.2109375,-87.86021423339844,-87.86021423339844,-6.96484375,-6.96484375,-6.125,-6.125,-1.736328125,-1.736328125,-3.40625,-3.40625,19.5625,19.5625,-8.859375,-8.859375,-8.7734375,-8.7734375,-15.345123291015625,-15.345123291015625,-4.0234375,-4.0234375,-11.9609375,-11.9609375,-15.20782470703125,-15.20782470703125,-121.89213562011719,-121.89213562011719,-20.219146728515625,-20.219146728515625,-736.5,-736.5,-0.81005859375,-0.81005859375,-9.8515625,-9.8515625,-39.097686767578125,-39.097686767578125
15,groenwold,,False,-6.23828125,-6.23828125,-7.71875,-7.71875,-3.041015625,-3.041015625,-2.6015625,-2.6015625,18.765625,18.765625,-7.89453125,-7.89453125,-10.609375,-10.609375,-26.23681640625,-26.23681640625,-3.166015625,-3.166015625,-12.484375,-12.484375,-19.6412353515625,-19.6412353515625,-63.217613220214844,-63.217613220214844,-14.023773193359375,-14.023773193359375,-866.5,-866.5,-2.3671875,-2.3671875,-8.375,-8.375,-67.7120132446289,-67.7120132446289,-6.4453125,-6.4453125,-7.96484375,-7.96484375,-3.025390625,-3.025390625,-2.9296875,-2.9296875,20.484375,20.484375,-8.4609375,-8.4609375,-9.6328125,-9.6328125,-21.478713989257812,-21.478713989257812,-3.03515625,-3.03515625,-12.234375,-12.234375,-13.817123413085938,-13.817123413085938,-57.45752716064453,-57.45752716064453,-6.7374267578125,-6.7374267578125,-802.0,-802.0,-2.7109375,-2.7109375,-8.6640625,-8.6640625,-45.134429931640625,-45.134429931640625
16,groenwold,,False,-8.1171875,-8.1171875,-6.03515625,-6.03515625,-2.3203125,-2.3203125,-1.2919921875,-1.2919921875,21.59375,21.59375,-7.5625,-7.5625,-8.65625,-8.65625,-23.846084594726562,-23.846084594726562,-4.83984375,-4.83984375,-10.53125,-10.53125,-11.02410888671875,-11.02410888671875,-88.72763061523438,-88.72763061523438,-19.6461181640625,-19.6461181640625,-540.5,-540.5,-0.9521484375,-0.9521484375,-6.73046875,-6.73046875,-60.81690979003906,-60.81690979003906,-7.4375,-7.4375,-6.25,-6.25,-1.9228515625,-1.9228515625,-1.1181640625,-1.1181640625,21.640625,21.640625,-7.75,-7.75,-8.671875,-8.671875,-22.777374267578125,-22.777374267578125,-3.978515625,-3.978515625,-9.9765625,-9.9765625,-14.612289428710938,-14.612289428710938,-87.31510925292969,-87.31510925292969,-23.019195556640625,-23.019195556640625,-528.5,-528.5,-0.481689453125,-0.481689453125,-6.4453125,-6.4453125,-43.32731628417969,-43.32731628417969
17,groenwold,,False,-6.91015625,-6.91015625,-6.40625,-6.40625,-2.505859375,-2.505859375,-2.7109375,-2.7109375,17.59375,17.59375,-7.7890625,-7.7890625,-9.53125,-9.53125,-21.61932373046875,-21.61932373046875,-3.255859375,-3.255859375,-11.078125,-11.078125,-18.023757934570312,-18.023757934570312,-80.65342712402344,-80.65342712402344,-31.243515014648438,-31.243515014648438,-727.0,-727.0,-1.7529296875,-1.7529296875,-8.59375,-8.59375,-101.75250244140625,-101.75250244140625,-6.52734375,-6.52734375,-7.1796875,-7.1796875,-2.3671875,-2.3671875,-2.451171875,-2.451171875,19.53125,19.53125,-8.46875,-8.46875,-8.9609375,-8.9609375,-21.758331298828125,-21.758331298828125,-2.58984375,-2.58984375,-12.828125,-12.828125,-17.390182495117188,-17.390182495117188,-91.00045776367188,-91.00045776367188,-21.981048583984375,-21.981048583984375,-853.5,-853.5,-1.9677734375,-1.9677734375,-9.328125,-9.328125,-69.22859191894531,-69.22859191894531
18,groenwold,,False,-7.4765625,-7.4765625,-7.8359375,-7.8359375,-2.990234375,-2.990234375,-2.06640625,-2.06640625,20.453125,20.453125,-8.171875,-8.171875,-9.6015625,-9.6015625,-27.82879638671875,-27.82879638671875,-3.06640625,-3.06640625,-13.921875,-13.921875,-17.77606201171875,-17.77606201171875,-80.14603424072266,-80.14603424072266,-13.596817016601562,-13.596817016601562,-781.0,-781.0,-2.265625,-2.265625,-8.140625,-8.140625,-59.10273742675781,-59.10273742675781,-5.515625,-5.515625,-8.2734375,-8.2734375,-2.55078125,-2.55078125,-2.060546875,-2.060546875,19.9375,19.9375,-8.3984375,-8.3984375,-9.9375,-9.9375,-20.364883422851562,-20.364883422851562,-3.326171875,-3.326171875,-14.03125,-14.03125,-15.293106079101562,-15.293106079101562,-93.25045776367188,-93.25045776367188,-21.115570068359375,-21.115570068359375,-799.0,-799.0,-2.1796875,-2.1796875,-11.8046875,-11.8046875,-63.467193603515625,-63.467193603515625
19,groenwold,,False,-5.15625,-5.15625,-4.203125,-4.203125,-0.9550781250000001,-0.9550781250000001,-1.1396484375,-1.1396484375,22.484375,22.484375,-6.33984375,-6.33984375,-6.74609375,-6.74609375,-20.923980712890625,-20.923980712890625,-2.001953125,-2.001953125,-9.515625,-9.515625,-20.915252685546875,-20.915252685546875,-53.88286590576172,-53.88286590576172,-26.399093627929688,-26.399093627929688,-408.5,-408.5,0.3349609375,0.3349609375,-3.861328125,-3.861328125,-91.67745971679688,-91.67745971679688,-5.2890625,-5.2890625,-4.94921875,-4.94921875,-1.00390625,-1.00390625,-1.4990234375,-1.4990234375,21.9375,21.9375,-6.9921875,-6.9921875,-7.11328125,-7.11328125,-18.34442138671875,-18.34442138671875,-2.947265625,-2.947265625,-9.9765625,-9.9765625,-14.236190795898438,-14.236190795898438,-53.82356262207031,-53.82356262207031,-35.141876220703125,-35.141876220703125,-467.0,-467.0,-0.04739379882812501,-0.04739379882812501,-6.42578125,-6.42578125,-90.86437225341797,-90.86437225341797
20,groenwold,,False,-7.4765625,-7.4765625,-5.1484375,-5.1484375,-1.4580078125,-1.4580078125,-2.978515625,-2.978515625,18.421875,18.421875,-7.5703125,-7.5703125,-8.7890625,-8.7890625,-19.723175048828125,-19.723175048828125,-4.25,-4.25,-9.96875,-9.96875,-15.334060668945312,-15.334060668945312,-49.288177490234375,-49.288177490234375,-21.890213012695312,-21.890213012695312,-722.0,-722.0,-0.65673828125,-0.65673828125,-9.59375,-9.59375,-82.53392028808594,-82.53392028808594,-6.37109375,-6.37109375,-5.62109375,-5.62109375,-1.4873046875,-1.4873046875,-2.82421875,-2.82421875,18.109375,18.109375,-7.4140625,-7.4140625,-8.375,-8.375,-16.774368286132812,-16.774368286132812,-3.333984375,-3.333984375,-10.3828125,-10.3828125,-15.015113830566406,-15.015113830566406,-40.764198303222656,-40.764198303222656,-15.6148681640625,-15.6148681640625,-741.0,-741.0,-0.5263671875,-0.5263671875,-9.484375,-9.484375,-42.029212951660156,-42.029212951660156
21,groenwold,,False,-6.6953125,-6.6953125,-5.73828125,-5.73828125,-1.42578125,-1.42578125,-3.359375,-3.359375,20.078125,20.078125,-8.796875,-8.796875,-8.9609375,-8.9609375,-27.602752685546875,-27.602752685546875,-5.421875,-5.421875,-10.8515625,-10.8515625,-19.715164184570312,-19.715164184570312,-202.00067138671875,-202.00067138671875,-19.967361450195312,-19.967361450195312,-704.0,-704.0,-1.37890625,-1.37890625,-12.046875,-12.046875,-105.27439880371094,-105.27439880371094,-6.31640625,-6.31640625,-6.25,-6.25,-1.08984375,-1.08984375,-3.83203125,-3.83203125,22.1875,22.1875,-8.9453125,-8.9453125,-9.125,-9.125,-26.18243408203125,-26.18243408203125,-4.67578125,-4.67578125,-10.953125,-10.953125,-17.614273071289062,-17.614273071289062,-146.54129028320312,-146.54129028320312,-25.41644287109375,-25.41644287109375,-697.0,-697.0,-1.69140625,-1.69140625,-12.3515625,-12.3515625,-90.61016845703125,-90.61016845703125
22,groenwold,,False,-8.78125,-8.78125,-6.14453125,-6.14453125,-2.1328125,-2.1328125,-3.951171875,-3.951171875,18.203125,18.203125,-9.5625,-9.5625,-9.5625,-9.5625,-39.76324462890625,-39.76324462890625,-6.375,-6.375,-12.2109375,-12.2109375,-22.074432373046875,-22.074432373046875,-87.32455444335938,-87.32455444335938,-28.784957885742188,-28.784957885742188,-768.5,-768.5,-1.8466796875,-1.8466796875,-10.1796875,-10.1796875,-104.59375,-104.59375,-7.5,-7.5,-6.4140625,-6.4140625,-1.6630859375,-1.6630859375,-3.45703125,-3.45703125,19.71875,19.71875,-8.546875,-8.546875,-8.796875,-8.796875,-21.540481567382812,-21.540481567382812,-4.328125,-4.328125,-12.046875,-12.046875,-21.857681274414062,-21.857681274414062,-91.57063293457031,-91.57063293457031,-16.19671630859375,-16.19671630859375,-785.0,-785.0,-1.3701171875,-1.3701171875,-10.0625,-10.0625,-62.24200439453125,-62.24200439453125
23,groenwold,,False,-6.01171875,-6.01171875,-6.3203125,-6.3203125,-1.87890625,-1.87890625,-3.212890625,-3.212890625,20.6875,20.6875,-8.28125,-8.28125,-9.4921875,-9.4921875,-26.024566650390625,-26.024566650390625,-4.10546875,-4.10546875,-10.984375,-10.984375,-18.54132080078125,-18.54132080078125,-78.81330871582031,-78.81330871582031,-21.607460021972656,-21.607460021972656,-803.5,-803.5,-1.2119140625,-1.2119140625,-9.296875,-9.296875,-99.43659973144531,-99.43659973144531,-6.4765625,-6.4765625,-6.453125,-6.453125,-1.4208984375,-1.4208984375,-2.986328125,-2.986328125,19.609375,19.609375,-8.1796875,-8.1796875,-8.53125,-8.53125,-23.940750122070312,-23.940750122070312,-3.37109375,-3.37109375,-10.8671875,-10.8671875,-17.663955688476562,-17.663955688476562,-83.12923431396484,-83.12923431396484,-16.315948486328125,-16.315948486328125,-761.0,-761.0,-0.9433593750000001,-0.9433593750000001,-9.734375,-9.734375,-58.829795837402344,-58.829795837402344
24,groenwold,,False,-4.859375,-4.859375,-6.3671875,-6.3671875,-1.6650390625,-1.6650390625,-2.638671875,-2.638671875,19.140625,19.140625,-7.5859375,-7.5859375,-8.9296875,-8.9296875,-23.651962280273438,-23.651962280273438,-2.98828125,-2.98828125,-10.890625,-10.890625,-22.122604370117188,-22.122604370117188,-69.09489440917969,-69.09489440917969,-14.78814697265625,-14.78814697265625,-740.5,-740.5,-1.244140625,-1.244140625,-9.3359375,-9.3359375,-81.91565704345703,-81.91565704345703,-5.46875,-5.46875,-7.79296875,-7.79296875,-2.486328125,-2.486328125,-2.75,-2.75,18.890625,18.890625,-8.09375,-8.09375,-10.2109375,-10.2109375,-16.652130126953125,-16.652130126953125,-3.0546875,-3.0546875,-11.6640625,-11.6640625,-14.070587158203125,-14.070587158203125,-89.94100952148438,-89.94100952148438,-18.161056518554688,-18.161056518554688,-835.0,-835.0,-1.85546875,-1.85546875,-10.5234375,-10.5234375,-71.16470336914062,-71.16470336914062
25,groenwold,,False,-7.8984375,-7.8984375,-5.9609375,-5.9609375,-1.37890625,-1.37890625,-2.802734375,-2.802734375,19.25,19.25,-8.59375,-8.59375,-9.3828125,-9.3828125,-28.870361328125,-28.870361328125,-4.63671875,-4.63671875,-10.734375,-10.734375,-17.580047607421875,-17.580047607421875,-105.10423278808594,-105.10423278808594,-28.484039306640625,-28.484039306640625,-671.0,-671.0,-1.1162109375,-1.1162109375,-11.9609375,-11.9609375,-107.96669006347656,-107.96669006347656,-8.359375,-8.359375,-6.02734375,-6.02734375,-1.5341796875,-1.5341796875,-2.560546875,-2.560546875,20.859375,20.859375,-8.375,-8.375,-8.3515625,-8.3515625,-19.325149536132812,-19.325149536132812,-4.80078125,-4.80078125,-10.6640625,-10.6640625,-18.513504028320312,-18.513504028320312,-80.17144775390625,-80.17144775390625,-16.49664306640625,-16.49664306640625,-644.0,-644.0,-0.5927734375,-0.5927734375,-9.4140625,-9.4140625,-86.98556518554688,-86.98556518554688
26,groenwold,,False,-8.921875,-8.921875,-5.62109375,-5.62109375,-1.0166015625,-1.0166015625,-3.009765625,-3.009765625,18.953125,18.953125,-7.34765625,-7.34765625,-8.5625,-8.5625,-31.586822509765625,-31.586822509765625,-4.26171875,-4.26171875,-10.9453125,-10.9453125,-21.869003295898438,-21.869003295898438,-69.99307250976562,-69.99307250976562,-14.853729248046875,-14.853729248046875,-638.5,-638.5,-1.0732421875,-1.0732421875,-9.765625,-9.765625,-79.22284698486328,-79.22284698486328,-8.46875,-8.46875,-5.86328125,-5.86328125,-0.88720703125,-0.88720703125,-1.5908203125,-1.5908203125,20.015625,20.015625,-7.5,-7.5,-8.3046875,-8.3046875,-21.658981323242188,-21.658981323242188,-4.7734375,-4.7734375,-10.484375,-10.484375,-18.697357177734375,-18.697357177734375,-82.25963592529297,-82.25963592529297,-25.507965087890625,-25.507965087890625,-596.0,-596.0,-0.6640625,-0.6640625,-9.765625,-9.765625,-84.04661560058594,-84.04661560058594
27,groenwold,,False,-7.40625,-7.40625,-6.21875,-6.21875,-2.693359375,-2.693359375,-2.03515625,-2.03515625,18.3125,18.3125,-8.3515625,-8.3515625,-10.09375,-10.09375,-19.257827758789062,-19.257827758789062,-1.80859375,-1.80859375,-10.71875,-10.71875,-15.919357299804688,-15.919357299804688,-87.93290710449219,-87.93290710449219,-23.736602783203125,-23.736602783203125,-794.5,-794.5,-1.3603515625,-1.3603515625,-7.84375,-7.84375,-68.516845703125,-68.516845703125,-5.97265625,-5.97265625,-6.453125,-6.453125,-2.513671875,-2.513671875,-1.9072265625,-1.9072265625,19.796875,19.796875,-7.6953125,-7.6953125,-9.296875,-9.296875,-21.257461547851562,-21.257461547851562,-1.07421875,-1.07421875,-10.84375,-10.84375,-15.4852294921875,-15.4852294921875,-124.60147094726562,-124.60147094726562,-26.7310791015625,-26.7310791015625,-718.5,-718.5,-1.55078125,-1.55078125,-5.77734375,-5.77734375,-65.56356811523438,-65.56356811523438
28,groenwold,,False,-5.51953125,-5.51953125,-5.19140625,-5.19140625,-1.0966796875,-1.0966796875,-2.2421875,-2.2421875,20.359375,20.359375,-7.87109375,-7.87109375,-8.1015625,-8.1015625,-30.924240112304688,-30.924240112304688,-3.30859375,-3.30859375,-10.0390625,-10.0390625,-16.448471069335938,-16.448471069335938,-77.81802368164062,-77.81802368164062,-19.213714599609375,-19.213714599609375,-600.5,-600.5,-0.5810546875,-0.5810546875,-12.6015625,-12.6015625,-93.99887084960938,-93.99887084960938,-6.3359375,-6.3359375,-5.4921875,-5.4921875,-1.3310546875,-1.3310546875,-2.345703125,-2.345703125,21.453125,21.453125,-8.2890625,-8.2890625,-7.796875,-7.796875,-12.072494506835938,-12.072494506835938,-2.498046875,-2.498046875,-10.0546875,-10.0546875,-18.1282958984375,-18.1282958984375,-88.59602355957031,-88.59602355957031,-20.103790283203125,-20.103790283203125,-552.0,-552.0,-0.6005859375,-0.6005859375,-11.6953125,-11.6953125,-71.03572082519531,-71.03572082519531
29,groenwold,,False,-8.3203125,-8.3203125,-5.83984375,-5.83984375,-2.076171875,-2.076171875,-3.884765625,-3.884765625,19.171875,19.171875,-9.5703125,-9.5703125,-9.453125,-9.453125,-31.474105834960938,-31.474105834960938,-5.14453125,-5.14453125,-13.0390625,-13.0390625,-27.619430541992188,-27.619430541992188,-76.69979858398438,-76.69979858398438,-21.679244995117188,-21.679244995117188,-884.0,-884.0,-1.7412109375,-1.7412109375,-10.15625,-10.15625,-151.16285705566406,-151.16285705566406,-5.953125,-5.953125,-6.15625,-6.15625,-1.767578125,-1.767578125,-3.400390625,-3.400390625,20.328125,20.328125,-8.1796875,-8.1796875,-9.3203125,-9.3203125,-28.100387573242188,-28.100387573242188,-2.966796875,-2.966796875,-10.5625,-10.5625,-19.786087036132812,-19.786087036132812,-94.97200012207031,-94.97200012207031,-21.689849853515625,-21.689849853515625,-773.5,-773.5,-1.7626953125,-1.7626953125,-10.109375,-10.109375,-125.76945495605469,-125.76945495605469
30,groenwold,,False,-6.375,-6.375,-6.5703125,-6.5703125,-2.232421875,-2.232421875,-1.8154296875,-1.8154296875,18.984375,18.984375,-7.625,-7.625,-9.390625,-9.390625,-34.08416748046875,-34.08416748046875,-3.2578125,-3.2578125,-11.796875,-11.796875,-18.293975830078125,-18.293975830078125,-75.82662963867188,-75.82662963867188,-14.496673583984375,-14.496673583984375,-708.0,-708.0,-0.9121093750000001,-0.9121093750000001,-9.28125,-9.28125,-80.32392883300781,-80.32392883300781,-7.11328125,-7.11328125,-7.984375,-7.984375,-2.505859375,-2.505859375,-2.2109375,-2.2109375,19.53125,19.53125,-7.734375,-7.734375,-9.5625,-9.5625,-26.879287719726562,-26.879287719726562,-3.66796875,-3.66796875,-11.8203125,-11.8203125,-17.117233276367188,-17.117233276367188,-142.77317810058594,-142.77317810058594,-6.054107666015625,-6.054107666015625,-707.5,-707.5,-2.29296875,-2.29296875,-9.2578125,-9.2578125,-93.35743713378906,-93.35743713378906
31,groenwold,,False,-6.88671875,-6.88671875,-6.29296875,-6.29296875,-2.34375,-2.34375,-3.29296875,-3.29296875,19.09375,19.09375,-8.5703125,-8.5703125,-8.5,-8.5,-31.092178344726562,-31.092178344726562,-3.298828125,-3.298828125,-11.2265625,-11.2265625,-23.30133056640625,-23.30133056640625,-65.03688049316406,-65.03688049316406,-26.59637451171875,-26.59637451171875,-575.0,-575.0,-1.599609375,-1.599609375,-10.7265625,-10.7265625,-105.42527770996094,-105.42527770996094,-7.07421875,-7.07421875,-6.11328125,-6.11328125,-2.35546875,-2.35546875,-3.677734375,-3.677734375,20.484375,20.484375,-7.875,-7.875,-8.5,-8.5,-26.097366333007812,-26.097366333007812,-2.9375,-2.9375,-12.328125,-12.328125,-21.682754516601562,-21.682754516601562,-101.97779083251953,-101.97779083251953,-18.78363037109375,-18.78363037109375,-560.5,-560.5,-1.2958984375,-1.2958984375,-10.0234375,-10.0234375,-73.76835632324219,-73.76835632324219
